,0,1
14727,(Hartmut Schauerte [CDU/CSU]:,False
14728,"Frau Steinhauer
anpassung der Arbeiter und Angestellten einzubeziehen.
(Dr. Diederich [Berlin] [SPD]:",False
14729,"reform insgesamt enthalten, obwohl die zweite und dritte
Stufe noch gar nicht in Kraft getreten sind. Das heißt:",False
14730,"kämpfen will, muss wissen, was er unter Terrorismus
versteht. Wenn ich aufmerksam gelesen und zugehört
habe, dann ist es so:",False
14731,Vizepräsidentin Katrin Göring-Eckardt:,True
14732,"tion, die die alte Bundesregierung hinterlassen hat. Das ist der wahre Tatbestand.
(Beifall bei der CDU/CSU — Stahl [Kempen] [SPD]:",False
14733,Vizepräsident Frau Renger:,True
14734,Vizepräsident Wurbs:,True
14735,"
(Bundesarbeitsminister Storch)
und es ist ja meistens so:",False
14736,"Die Sowjetregierung schlägt vor, eine Konferenz von Vertretern der vier Mächte mit folgender Tagesordnung einzuberufen:",False
14737,"Dr. Häfele, Parl. Staatssekretär:",True
14738,(Steffen Kampeter [CDU/CSU]:,False
14739,"Wenn Sowjetrußland über den Orient in das Mittelmeer kommt, dann ist Westeuropa in der Zange:",False
14740,"es bei biometrischen Merkmalen hier und da Ergän-
zungsbedarf gibt. Ich halte das für richtig. Ich frage mich
nun:",False
14741,"(Heiterkeit)
Ich rufe die Frage 46 des Herrn Abgeordneten Dr. Hupka auf:",False
14742,"3070	Deutscher Bundestag — 12. Wahlperiode — 37. Sitzung. Bonn, Mittwoch, den 4. September 1991
Ingrid Köppe
Sind — und wenn ja:",False
14743,"dazu getan!)
Diese Rekordzahl wird sich 1988 noch einmal verdoppeln:",False
14744,(Sellin [GRÜNE]:,False
14745,"Einführung der offenen Deklaration (Änderung der Futtermittelverordnung)
—	Drucksache 10/1053 —
Überweisungsvorschlag des Ältestenrates:",False
14746,(Hartwig Fischer [Göttingen] [CDU/CSU]:,False
14747,(Horst Seehofer [CDU/CSU]:,False
14748,Vizepräsident Dr. Schmid:,True
14749,(Hans Michelbach [CDU/CSU]:,False
14750,Könen (Düsseldorf) (SPD) :,True
14751,"Jahn, Bundesminister der Justiz:",True
14752,Wir schlagen Ihnen vor:,False
14753,(Bartholomäus Kalb [CDU/CSU]:,False
14754,(Herbert Behrens [DIE LINKE]:,False
14755,Karl Schiewerling (CDU/CSU):,True
14756,"nur nicht verstanden!)
— Die war nur mit Ja oder Nein zu beantworten.
Ich will eine zweite Frage stellen:",False
14757,"— Drucksache 10/5342 —
Überweisungsvorschlag:",False
14758,Vizepräsident Westphal:,True
14759,Klaus-Peter Willsch (CDU/CSU):,True
14760,"Genscher, Bundesminister des Innern:",True
14761,"Wir haben den Eden-Plan vom 18. Juli 1955, der auch den Gedanken einer verdünnten Zone enthält, unterstützt:",False
14762,"Insofern fordere ich Sie auf, angesichts der betroffenen
Bürger und Soldaten klar zu sagen, worum es hier geht:",False
14763,"—	Aber die Bestimmungen des Außenwirtschaftsgesetzes müssen doch analog gelten.
(Dr. Klejdzinski [SPD]:",False
14764,"Es gibt eine politische Verantwortung, die bei
der CSU in Bayern liegt. – Gegenruf von der
CDU/CSU:",False
14765,Vizepräsident Dr. Hermann Otto Solms:,True
14766,"Jahn, Bundesminister der Justiz:",True
14767,"vestitionen, die sie getätigt haben. Ich kann Ihnen sagen:",False
14768,Dr. Stavenhagen (CDU/CSU):,True
14769,"Das eigentliche Thema, um das es sich handelt, lautet:",False
14770,Vizepräsident Peter Hintze:,True
14771,"ist unangemessen in diesem Zusammenhang!
Schämen Sie sich! – Renate Künast [BÜND-
NIS 90/DIE GRÜNEN]:",False
14772,"Frau Staatssekretärin Widmann-Mauz, Sie haben
recht:",False
14773,"(Beifall bei der SPD.)
Es hat gewiß — jeder weiß das — seit Jahrhunderten an vielen Orten der Welt Antisemitismus gegeben:",False
14774,"Bei aller Hilflosigkeit derjenigen, die ökonomische Prognosen abgeben, wird übereinstimmend die Auffassung vertreten:",False
14775,(Dietrich Austermann [CDU/CSU]:,False
14776,Vizepräsidentin Renger:,True
14777,"gar nicht gemerkt, daß Sie sprachen!)
Es ist von einem der Mitglieder des Hauses die Beschlußfähigkeit angezweifelt worden.
(Zurufe:",False
14778,"Dr. von Brentano, Bundesminister des Auswärtigen:",True
14779,(Lintner [CDU/CSU]:,False
14780,"Herren! Der Gesetzentwurf der Kollegen von Bünd-
nis 90/Die Grünen trägt den Titel:",False
14781,"Dr. Dr. Heinemann, Bundesminister der Justiz:",True
14782,"Das allein besagt, worum es geht:",False
14783,Zu der ersten Frage müßte ich Ihnen sagen:,False
14784,(Birgit Wöllert [DIE LINKE]:,False
14785,"Im Börsenprospekt
-	bei der Einführung der Telekom-Aktien -
steht klipp und klar:",False
14786,Präsident Wolfgang Thierse:,True
14787,"(Zuruf von der SPD)
— seien Sie vorsichtig, was bei Ihnen alles noch passiert —
(Bundeskanzler Dr. Helmut Kohl:",False
14788,Eckart von Klaeden (CDU/CSU):,True
14789,"(Lachen und Zurufe von der Mitte. — Abg.
Dr. Mende:",False
14790,Kastning (SPD):,True
14791,Einmal ganz ernsthaft an dieser Stelle:,False
14792,"Baum, Parl. Staatssekretär beim Bundesminister des Innern:",True
14793,Biehle (CDU/CSU) :,True
14794,"FDP-Modellierung des Steuersystems gegenwärtig ver-
folgt, ist absolut unabwägbar. Es ist eine Blackbox im
Steuersystem. Wir lesen:",False
14795,Dr. Hammans (CDU/CSU) :,True
14796,"det? Auch aus diesen Gedanken heraus ist das Prinzip der
Sachleistungen entwickelt worden:",False
14797,NIS 90/DIE GRÜNEN]:,False
14798,Präsident Dr. Ehlers:,True
14799,"schutz in unserem Land verbessern. Wenn man hierzu
von 2002 bis 2013 Bilanz zieht, dann muss man feststel-
len:",False
14800,(Joachim Poß [SPD]:,False
14801,Dr. Schild (Düsseldorf) (DP):,True
14802,Vizepräsident Frau Funcke:,True
14803,"gemacht zu haben. Seine Standortliste schreckt nicht
vor harten Wahrheiten zurück und hat die Logik auf
ihrer Seite:",False
14804,"Hans-Peter Repnik, Parl. Staatssekretär beim Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:",True
14805,(Bartholomäus Kalb [CDU/CSU]:,False
14806,(Kühbacher [SPD]:,False
14807,Vizepräsident Peter Hintze:,True
14808,Gezeigt hat sich aber auch:,False
14809,Vizepräsident Stücklen:,True
14810,(Dr. Heinrich L. Kolb [F.D.P.]:,False
14811,"Ich rufe den Tagesordnungspunkt 11 sowie Zusatz-
punkt 3 auf:",False
14812,(Volker Kauder [CDU/CSU]:,False
14813,"
Einige Ihrer Vorhaben sind noch nicht einmal Schein-
riesen, sondern einfach gar nicht vorhanden. Ich will ein
Beispiel nennen:",False
14814,(Bundeskanzler Dr. Helmut Kohl:,False
14815,(Steffen Kampeter [CDU/CSU]:,False
14816,"(Beifall bei der CDU/CSU und der F.D.P. -
Wolf-Michael Catenhusen [SPD]:",False
14817,"Genscher, Bundesminister:",True
14818,"(Carstensen [Nordstrand] [CDU/CSU]: Also
war das doch richtig! — Weiterer Zuruf von
der CDU/CSU:",False
14819,Berichterstattung:,False
14820,(Thomas Rachel [CDU/CSU]:,False
14821,(Abg. Erler:,False
14822,Dr. Mechtersheimer (GRÜNE):,True
14823,"(Christian Kühn [Tübingen] [BÜNDNIS 90/
DIE GRÜNEN]:",False
14824,"Was stand vor über zehn Jahren im Konsolidierungs-
programm Waigels? Da hieß es:",False
14825,"Franke, Bundesminister für innerdeutsche Beziehungen:",True
14826,"mächtigt war und wozu ich mir in langer mühsamer Überlegung auch die moralische Argumentation erarbeitet habe.
(Zurufe von der SPD:",False
14827,"ein Drittel über Steuern usw. Auch wenn man die Kosten
der deutschen Einheit berücksichtigt:",False
14828,(Lutz [SPD]:,False
14829,Vizepräsident Dieter-Julius Cronenberg:,True
14830,(Hornung [CDU/CSU]:,False
14831,"– Drucksache 16/7415 –
Überweisungsvorschlag:",False
14832,(Zurufe von der SPD:,False
14833,"(Beifall bei der CDU/CSU – Matthias W.
Birkwald [DIE LINKE]:",False
14834,Er hat nämlich gesagt:,False
14835,Dr. Klaus W. Lippold (Offenbach) (CDU/CSU):,True
14836,(Abg. Matthöfer:,False
14837,"sich an, wie die Schulen und Hochschulen ausfinanziert
sind. Auch da muss man sich die Frage stellen:",False
14838,"werte, geantwortet, das sei nicht sein Problem, das liege
in der Verantwortung der Kommunen. Ich sage ganz
deutlich:",False
14839,(Stücklen [CDU/CSU] :,False
14840,Dr. Schmidt (Wuppertal) (CDU/CSU) :,True
14841,Ich nenne Ihnen ein anderes Beispiel:,False
14842,Vizepräsident Dr. Hermann Otto Solms:,True
14843,"Wer .dem Gesetzentwurf zuzustimmen wünscht, erhebe sich. — Gegenprobe! — Das Gesetz ist einstimmig angenommen.
Tagesordnungspunkt 20:",False
14844,(Weisskirchen [Wiesloch] [SPD]:,False
14845,"fand sich noch in der Metamorphose hin zum Verkehrs-
minister –, der in einer Pressemitteilung sagte:",False
14846,Ich rufe die Frage VIII/5 des Herrn Abgeordneten Moersch auf:,False
14847,"Elftes Gesetz zur Änderung des Bundeswahlgesetzes - Drucksache 12/4616 -
Überweisung:",False
14848,"neten der FDP – Abg. Hans Michelbach
[CDU/CSU] überreicht Bundesminister Hans
Eichel die Traueranzeige – Walter Schöler
[SPD]:",False
14849,(Abg. Schoettle:,False
14850,"Licht ist auch, dass viele internationale Partner im
Land sind:",False
14851,Lassen Sie mich zu den Soldaten eines sagen:,False
14852,(Immer [Altenkirchen] [SPD]:,False
14853,Präsident D. Dr. Gerstenmaier:,True
14854,"Früh über die Lage in Passau. Aber auch all die, die sich
quasi professionell im Ehrenamt damit befassen:",False
14855,(Ulla Jelpke [DIE LINKE]:,False
14856,(Volker Kauder [CDU/CSU]:,False
14857,"(Dr. Anton Hofreiter [BÜNDNIS 90/DIE
GRÜNEN]:",False
14858,Vizepräsident Westphal:,True
14859,"Scheel, Bundesminister für wirtschaftliche Zusammenarbeit:",True
14860,Vizepräsidentin Renger:,True
14861,(Dr. Peter Ramsauer [CDU/CSU]:,False
14862,"Drucksache 18/481
Überweisungsvorschlag:",False
14863,Vizepräsident Hans Klein:,True
14864,Vizepräsident Frau Funcke:,True
14865,"unglaublich! Wirklich unglaublich!)
bzw. Schmiergelder erhalten?
(Bundeskanzler Dr. Helmut Kohl:",False
14866,"wächse in Höhe von 3 Prozent erreichen können. Be-
herrscht man das Einmaleins nach Adam Riese, so stellt
man fest:",False
14867,1985 sah alles noch uneingeschränkt positiv aus:,False
14868,"Hauser (Krefeld)
Meine Damen und Herren, der Herr Kollege Walther sollte ja zum Haushalt sprechen
(Zuruf von der SPD:",False
14869,"Brück, Parl. Staatssekretär beim Bundesminister für wirtschaftliche Zusammenarbeit:",True
14870,"(Beifall bei der LINKEN – Ingo Gädechens
[CDU/CSU]:",False
14871,Zur nächsten Frage:,False
14872,"Punkt 6 muß zurückgestellt werden, weil noch der Bericht eines Ausschusses fehlt.
Ich komme damit zu Punkt 7:",False
14873,der Bundesregierung oder eines Abgeordneten? — Zuruf von der CDU/CSU:,False
14874,"Seehofer hat zwar geschworen, dass das die absolute
Ausnahme sein werde. Aber ich frage mich natürlich:",False
14875,Vizepräsident Dr. Schmitt-Vockenhausen:,True
14876,"Dr. Gerd Müller, Bundesminister für wirtschaftliche
Zusammenarbeit und Entwicklung:",True
14877,Vizepräsident Dr. Schmitt-Vockenhausen:,True
14878,Fragen V/23 und V/24 des Herrn Abgeordneten Dr. Klepsch:,False
14879,(Susanne Kastner [SPD]:,False
14880,(Dr. Schäfer [Tübingen] [SPD] :,False
14881,(Steffen Kampeter [CDU/CSU]:,False
14882,Ich rufe die Frage 60 des Herrn Abgeordneten Dr. Czaja auf:,False
14883,"(Sehr richtig! bei der SPD)
Zweite Feststellung:",False
14884,"(Beifall bei der SPD — Dr. Wolfgang Weng
[Gerlingen] [F.D.P.]:",False
14885,Philipp Mißfelder (CDU/CSU):,True
14886,Präsident D. Dr. Gerstenmaier:,True
14887,Vizepräsident Eduard Oswald:,True
14888,"Hier können sich Chancen eröffnen,
(Dr. Steger [SPD]:",False
14889,Katharina Landgraf (CDU/CSU):,True
14890,Vizepräsident Frau Renger:,True
14891,Präsident Frau Renger:,True
14892,(Klaus Uwe Benneter [SPD]:,False
14893,"
(Hans-Christian Ströbele [BÜNDNIS 90/DIE
GRÜNEN]: Das haben wir getan! – Britta
Haßelmann [BÜNDNIS 90/DIE GRÜNEN]:",False
14894,Dr. Becker (Hersfeld) (FDP):,True
14895,Ich darf daran erinnern:,False
14896,(Niema Movassat [DIE LINKE]:,False
14897,Präsident Dr. Köhler:,True
14898,"Dr. Kather (CDU), Berichterstatter:",True
14899,Könen (Düsseldorf) (SPD) :,True
14900,(Dr. Hermann Otto Solms [FDP]:,False
14901,Wir kommen zur Frage 84 des Abgeordneten Kirschner:,False
14902,Cronenberg (Arnsberg) (FDP):,True
14903,"Bayern? – Joseph Fischer [Frankfurt] [BÜND-
NIS 90/DIE GRÜNEN]:",False
14904,(Dr. Dagmar Enkelmann [DIE LINKE]:,False
14905,"Genscher, Bundesminister des Innern:",True
14906,(Fischer [Frankfurt] [GRÜNE]:,False
14907,"die über die rein rechtliche Gebotenheit hinausgehen. Es
geht wieder um die Frage, vor der wir schon vor einem
Jahr gestanden sind:",False
14908,(Frau Karwatzki [CDU/CSU]:,False
14909,Vizepräsident Dr. Jaeger:,True
14910,"Vogt, Parl. Staatssekretär:",True
14911,"
(Beifall bei Abgeordneten der SPD und des
BÜNDNISSES 90/DIE GRÜNEN – Dietrich
Austermann [CDU/CSU]:",False
14912,"von Schoeler, Parl. Staatssekretär:",True
14913,(Jörg Tauss [SPD]:,False
14914,"Frau Dr. Neumeister
Hier müßte zunächst einmal von der Regierung untersucht werden, was wichtiger ist:",False
14915,Vizepräsident Hans Klein:,True
14916,(Dr. Paul Laufs [CDU/CSU]:,False
14917,Vizepräsident Dr. Schmitt-Vockenhausen:,True
14918,"Berkhan, Parl. Staatssekretär beim Bundesminister der Verteidigung:",True
14919,"Dr. Weber, Bundesminister der Justiz:",True
14920,(Heike Hänsel [DIE LINKE]:,False
14921,Dr. Eckhardt (CDU/CSU) :,True
14922,Präsident Wolfgang Thierse:,True
14923,"Was haben die Beschäftigten davon? Ihre Vorteile sind
auch ganz klar:",False
14924,Präsident Dr. Barzel:,True
14925,"(Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP — Dr Wolfgang Freiherr
von Stetten [CDU/CSU]:",False
14926,(Dr.-Ing. Kansy [CDU/CSU]:,False
14927,Eines ist grundsätzlich klar:,False
14928,Fritsch (SPD) :,True
14929,Vizepräsidentin Petra Bläss:,True
14930,Dr. Hirsch (FDP):,True
14931,"(Abg. Dr. Krone: Sehr gut!)
Und dann faßt Dr. Gerstenmaier zusammen:
Zusammengefaßt: wir wollen Verhandlungen mit folgendem Katalog:",False
14932,"die Lebensversicherungen in die Krise ge-
führt! – Gegenruf des Abg. Joachim Poß
[SPD]:",False
14933,"—	Drucksachen 10/820, 10/1048 —
Berichterstatter:",False
14934,(Dietrich Austermann [CDU/CSU]:,False
14935,"(Beifall bei der SPD und bei Abgeordneten
der GRÜNEN — Seiters [CDU/CSU]:",False
14936,Vizepräsidentin Gerda Hasselfeldt:,True
14937,Ich möchte zum Schluss betonen:,False
14938,"Vermögensteuer!)
Meine Damen und Herren, ich sage das jetzt ohne jeden Vorwurf gegen irgend jemanden:",False
14939,"
Was waren die Ziele, Herr Steinmeier, und was ist da-
von erreicht worden? Das erste Ziel lautete:",False
14940,"Alexander Bonde
schon die Frage:",False
14941,"(Beifall bei der SPD — Zurufe von der
CDU/CSU)
Auch die Landwirte sehen das so.
(Zuruf von der CDU/CSU:",False
14942,"Heyenn
Wenn die Regierungsparteien sagen, dies sei unseriös, kann ich dem nur entgegensetzen:",False
14943,"(Britta Haßelmann [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
14944,"tuation schwieriger ist. Es gibt in Sachen Barrierefreiheit
aber nicht nur baurechtliche Verbesserungen:",False
14945,"Punkt mitlesen!)
welche in den vergangenen Wochen nebenhinaus gegangen sind, Pardon — hinausgedacht haben.
(Zuruf von der CDU/CSU:",False
14946,"Gumbel, Staatssekretär im Bundesministerium der Verteidigung:",True
14947,Hans-Eberhard Urbaniak (SPD):,True
14948,Mit anderen Worten:,False
14949,Präsident D. Dr. Gerstenmaier :,True
14950,Vizepräsident Frau Funcke:,True
14951,Dr. Hupka (CDU/CSU) :,True
14952,Für mich ist die Frage:,False
14953,Vizepräsident Dr. Schmitt-Vockenhausen:,True
14954,"von Schoeler, Parl. Staatssekretär:",True
14955,Wende (SPD):,True
14956,"(Beifall bei der CDU/CSU.)
Die Gesamtlage:",False
14957,Ich stelle also jetzt den Antrag Umdruck 166 Ziffer 1 zur Abstimmung:,False
14958,"Strauß, Bundesminister für Verteidigung:",True
14959,Präsident Frau Renger:,True
14960,"(Beifall bei der SPD und der FDP. — Abg.
Kiesinger:",False
14961,(Hornung [CDU/CSU]:,False
14962,(Klaus Lennartz [SPD]:,False
14963,"(Beifall bei der CDU/CSU – Jella Teuchner
[SPD]:",False
14964,"Unser Konzept zur Stabilisierung der öffentlichen Finanzen liegt auf dem Tisch. Frau Matthäus-Maier
(Dr. Otto Graf Lambsdorff [FDP]:",False
14965,"rung und insbesondere Sie, Frau Ministerin, ebenfalls
eine Rolle rückwärts. Spätestens seit dem Bundespartei-
tag ist klar:",False
14966,(Oliver Krischer [BÜNDNIS 90/DIE GRÜNEN]:,False
14967,(Zuruf von der CDU/CSU:,False
14968,"Ich weiß gar nicht, woher Sie die Kraft nehmen, diese Töne hier in den Bundestag zu bringen.
(Gerster [Mainz] [CDU/CSU]:",False
14969,Vizepräsident Wolfgang Thierse:,True
14970,"für die europäische und die weltweite Agrarwirtschaft
zukunftsweisend. Man kann sagen:",False
14971,"nicht mit! – Dietrich Austermann [CDU/
CSU]: Arme Leute ausplündern! – Volker
Kauder [CDU/CSU]:",False
14972,der Debatte:,False
14973,"und die auch notwendig sind, um möglichst rasch konventionelle Stabilität in Europa herzustellen.
(Zuruf von der SPD:",False
14974,"Unterscheidung. Wenn wir uns dies sowie die Anzahl
der Todesfälle und der Misshandlungen anschauen,
kommen wir zu folgendem Schluss:",False
14975,"
Sie schreiben sich in Ihrem Bericht die Rolle des Sor-
genonkels, des Kummerkastens, des Sprachrohrs der
Soldaten zu und sagen:",False
14976,"Dr. Helge Braun, Parl. Staatssekretär bei der Bun-
desministerin für Bildung und Forschung:",True
14977,"Doch, gerade heute morgen!)
Sie fordern mehr menschliche Dienstleistungen.
(Zuruf von der CDU/CSU:",False
14978,"(lebhafter Beifall bei der CDU/CSU)
Rettung des Friedens in der Welt durch kontrollierte allgemeine Abrüstung,
(Zurufe von der CDU/CSU:",False
14979,"schlechteste Meldung, die es gibt! 100 Euro
müssen die Eltern da bezahlen! – Otto Fricke
[FDP]:",False
14980,(Burkhard Lischka [SPD]:,False
14981,"*) Siehe Anlage 6.
Punkt 7:",False
14982,(Zuruf von der CDU/CSU:,False
14983,"(Beifall bei der SPD – Clemens Binninger
[CDU/CSU]:",False
14984,Vizepräsidentin Claudia Roth:,True
14985,"(Maria Klein-Schmeink [BÜNDNIS 90/DIE
GRÜNEN]:",False
14986,"von Hase, Staatssekretär des Bundesministeriums der Verteidigung:",True
14987,(Wolfgang Vogt [Düren] [CDU/CSU]:,False
14988,"Wir gehen davon aus, daß in vielen Fällen Pflegebedürftigkeit durch präventive Maßnahmen gemildert werden könnte.
(Pöppl [CDU/CSU]:",False
14989,"Es stehen sich jetzt zwei Anträge gegenüber, um es genau festzustellen:",False
14990,(Voigt [Frankfurt] [SPD]:,False
14991,"Der Änderungsantrag auf Umdruck 638 Ziffer 1 ist abgelehnt.
Endgültiges Ergebnis:
Abgegebene Stimmen:",False
14992,"Dr. Strauß, Staatssekretär im Bundesministerium der Justiz:",True
14993,Präsident Frau Renger:,True
14994,Ich darf mich dann noch kurz zu den §§ 11 und 12 äußern. In § 11 heißt es in Abs. 1:,False
14995,"Hauser (Krefeld)
geführt, von denen allein vier unmittelbare wirtschaftliche Auswirkungen haben:",False
14996,(Rüdiger Veit [SPD]:,False
14997,Vizepräsident Peter Hintze:,True
14998,Vizepräsident Dr. Schmid:,True
14999,"(Marieluise Beck [Bremen] [BÜNDNIS 90/
DIE GRÜNEN]:",False
15000,Vizepräsidentin Gerda Hasselfeldt:,True
15001,Das Protokoll vermerkt:,False
15002,"Brigitte Schulte, Parl. Staatssekretärin beim Bundes-
minister der Verteidigung:",True
15003,"Wie dramatisch übrigens die Lage ist, zeigt ein weiterer kurzer Zahlenvergleich:",False
15004,"(Beifall bei den GRÜNEN — Freiherr von
Schorlemer [CDU/CSU]:",False
15005,"sprache eröffne, möchte ich, da es gerade Wortmeldungen
zu Zwischenfragen gegeben hat, an unsere Geschäfts-
ordnung erinnern:",False
15006,Vizepräsidentin Claudia Roth:,True
15007,"— Drucksache 10/1125 —
Überweisungsvorschlag des Ältestenrates:",False
15008,"Dr. Klaus Töpfer, Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit:",True
15009,"Daraus ergibt sich auch unsere Handlungsempfeh-
lung, aus der ich kurz zitieren möchte:",False
15010,(Michael Grosse-Brömer [CDU/CSU]:,False
15011,(Jäger [CDU/CSU]:,False
15012,"Selbst in Sachen Finanzen lasse ich mir von Ihnen überhaupt nichts sagen.
(Dr. Manuel Kiper [BÜNDNIS 90/DIE GRÜNEN]:",False
15013,Vizepräsidentin Petra Pau:,True
15014,(Beifall bei den GRÜNEN — Dr. Blüm [CDU/CSU]: Das ist doch unverschämt! — Zuruf von der CDU/CSU:,False
15015,Das ist eigentlich das Interessante:,False
15016,"—	Drucksache 10/1054 —
Überweisungsvorschlag des Ältestenrates:",False
15017,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN –
Hubertus Heil [Peine] [SPD]:",False
15018,Sieglerschmidt (SPD) :,True
15019,Präsident Dr. Ehlers:,True
15020,"Dies, Herr Blüm, ist ebenfalls so — da möchte ich Ihnen auch zustimmen — im real existierenden Stalinismus.
(Zuruf von der CDU/CSU:",False
15021,(Andreas G. Lämmel [CDU/CSU]:,False
15022,(Cornelia Pieper [FDP]:,False
15023,"(Beifall bei der SPD und dem BÜNDNIS 90/
DIE GRÜNEN – Klaus-Peter Willsch [CDU/
CSU]:",False
15024,Vizepräsident Dr. Mommer:,True
15025,(Nina Hauser [SPD]:,False
15026,Keine Zusatzfrage? — Dann rufe ich die Frage 26 des Herrn Abgeordneten Becker (Nienberge) auf:,False
15027,(Dietrich Austermann [CDU/CSU]:,False
15028,"Ein Wort zum Wohngeld — ich muß jetzt straffen, es tut mir leid —:",False
15029,(Zuruf von der SPD:,False
15030,"Sie lassen allerdings eine andere Flanke offen. Darauf
bezieht sich meine Frage:",False
15031,"Dr. von Geldern, Parl. Staatssekretär beim Bundesminister für Ernährung, Landwirtschaft und Forsten:",True
15032,(Ludwig Stiegler [SPD]:,False
15033,(Gerster [Mainz] [CDU/CSU]:,False
15034,Präsident Dr. Barzel:,True
15035,(Dr. Uwe Küster [SPD]:,False
15036,"—	Ich bitte, nicht durch solche Zurufe die gegenseitige Abstimmung beeinflussen zu wollen. 
(Zuruf rechts:",False
15037,(Ernst Burgbacher [F.D.P.]:,False
15038,"In diesem Sinne wünsche ich mir, dass wir hier als
Parlament parteiübergreifend sagen:",False
15039,(Zuruf von der CDU/CSU:,False
15040,(Kai Gehring [BÜNDNIS 90/DIE GRÜNEN]:,False
15041,"(Beifall bei der SPD und der CDU/CSU –
Dr. Konstantin von Notz [BÜNDNIS 90/DIE
GRÜNEN]:",False
15042,Kastning (SPD) :,True
15043,"Bundesminister Trittin ist Mitglied des Kommunistischen
Bundes in Göttingen gewesen. Ich möchte Sie deshalb
fragen:",False
15044,"Grüner, Parl. Staatssekretär:",True
15045,"Ich berufe die nächste Sitzung auf morgen vormittag, 9 Uhr.
Die Sitzung ist geschlossen.
(Schluß der Sitzung:",False
15046,Vizepräsident Frau Dr. Probst:,True
15047,Vizepräsident Westphal:,True
15048,"den. Unter den Verknüpfungen sind drei, die Bayern er-
reichen bzw. durch Bayern führen:",False
15049,(Bundeskanzler Dr. Helmut Kohl:,False
15050,"präzise definiert ist. Der Einsatzraum ist sehr großzügig
dimensioniert. Man weiß ja nicht, was kommt:",False
15051,"Genscher, Bundesminister:",True
15052,"und die rasant zunehmende globale soziale Ungleichheit.
Gerd Müller hat es gesagt:",False
15053,Vizepräsident Frau Renger:,True
15054,(Abg. Majonica:,False
15055,"sönliche Freunde aus Kultur und Kunst an den Westen
verloren, um mir die DDR schönzureden. Aber ich be-
haupte:",False
15056,Vizepräsident Dr. Jaeger:,True
15057,"richts am gestrigen Tage gefragt, ob er oder die Spitze
seines Hauses den Krisenstab leitet. Die Antwort war:",False
15058,"Steffen Kampeter, Parl. Staatssekretär beim Bun-
desminister der Finanzen:",True
15059,"Sie: Welche Konsequenzen ziehen Sie daraus, daß das Parlament hier belogen wird?
Ich sage für uns Parlamentarier:",False
15060,(Gerhard O. Pfeffermann [CDU/CSU]:,False
15061,"Ein bisschen nachgucken! – Dr. Georg
Nüßlein [CDU/CSU]:",False
15062,Walther (SPD):,True
15063,Baier (CDU/CSU) :,True
15064,(Dr. Stavenhagen [CDU/CSU]:,False
15065,Darüber hinaus muß ich aber bei aller Liebe zu demokratischen Einrichtungen sagen:,False
15066,"lige Bundesregierung im Jahresabrüstungsbericht 2002
geschrieben hat. Ich zitiere:",False
15067,"(Beifall bei der F.D.P. — Widerspruch bei der
SPD — Dr. Uwe Jens [SPD]:",False
15068,Nelle (CDU/CSU):,True
15069,Vizepräsident Dieter-Julius Cronenberg:,True
15070,"Engholm, Parl. Staatssekretär beim Bundesminister für Bildung und Wissenschaft:",True
15071,(Frau Blunck [SPD]: Richtig! — Immer [Altenkirchen] [SPD]:,False
15072,"der Einnahmeseite finden. Da sind sie ja sehr schön ver-
steckt. Ich habe schon im Haushaltsausschuss gesagt:",False
15073,(Eberhard Gienger [CDU/CSU]:,False
15074,(Abg. Dr. Vogel:,False
15075,Pensky (SPD) :,True
15076,(Dr. Heinrich L. Kolb (F.D:P.):,False
15077,"Buschfort, Parl. Staatssekretär:",True
15078,Dr. von Merkatz (DP):,True
15079,"Thomas Rachel, Parl. Staatssekretär bei der Bun-
desministerin für Bildung und Forschung:",True
15080,Problems ist da. Sie können jetzt aber nicht sagen:,False
15081,Frau Dr. Bard (GRÜNE):,True
15082,"(Beifall bei der CDU/CSU — Kühbacher
[SPD]:",False
15083,Jäger (Wangen) (CDU/CSU) :,True
15084,Vizepräsident Frau Renger:,True
15085,"Genscher, Bundesminister des Innern:",True
15086,Vizepräsidentin Renger:,True
15087,Vizepräsident Westphal:,True
15088,Vizepräsidentin Dr. h. c. Susanne Kastner:,True
15089,"(Beifall bei Abgeordneten der SPD — Gerster [Mainz] [CDU/CSU]: Tun wir doch! —
Weiterer Zuruf von der CDU/CSU:",False
15090,(Steffen Kampeter [CDU/CSU]:,False
15091,Gscheidle (SPD) :,True
15092,Dr. Kunz (Weiden) (CDU/CSU) :,True
15093,"Dr. Stoltenberg, Bundesminister:",True
15094,"in diesem Sinn mit der Geschäftsordnung in Übereinstimmung. Dann kann ich Ihre Frage nicht zulassen.
(Hansen [SPD]:",False
15095,Klar ist auch:,False
15096,"Herr Vogelsang, Sie haben gefragt, was die CDU wolle. Vielleicht darf ich noch einmal sagen:",False
15097,Vizepräsident Westphal:,True
15098,Für mich stellt sich aber auch noch eine andere Frage:,False
15099,Vizepräsident Dr. Dehler:,True
15100,Das heißt also:,False
15101,"an eine Reihe entsprechender Anträge und Ähnliches. In-
sofern kann ich nur den Satz wiederholen:",False
15102,"Spranger, Parl. Staatssekretär:",True
